record_id,timestamp,api_name,endpoint,status_code,status,failure_reason,response_time_ms,cpu_usage_percent,memory_usage_percent,network_latency_ms,uptime_percent,request_count,error_count,downtime_minutes,incident_severity,server_region,predicted_health_status,failure_label
2308,2026-05-04 03:13:32,Authentication API,/v1/service/31,429,Failure,API Rate Limit Exceeded,4037.57,47.78,60.14,1121.93,96.57,2750,55,45.9,High,India,Likely Failure,1
2309,2026-05-04 03:43:32,Weather API,/v1/service/1,200,Success,,3062.67,16.88,43.75,33.76,96.23,2901,0,0.0,Low,India,Healthy,0
2310,2026-05-04 04:13:32,Inventory API,/v1/service/29,200,Success,,1004.51,18.17,83.17,159.54,95.23,1096,0,0.0,Low,US-East,Healthy,0
2311,2026-05-04 04:43:32,Billing API,/v1/service/42,200,Success,,3995.55,76.59,95.62,88.43,98.07,4569,0,0.0,Low,Australia,Stable,0
2312,2026-05-04 05:13:32,Analytics API,/v1/service/36,200,Success,,608.59,57.69,83.85,314.8,96.61,3506,0,0.0,Low,US-West,Healthy,0
2313,2026-05-04 05:43:32,Search API,/v1/service/31,201,Success,,1828.31,30.3,30.03,614.03,99.13,1097,0,0.0,Low,US-West,Stable,0
2314,2026-05-04 06:13:32,Video Streaming API,/v1/service/12,500,Failure,Internal Server Error,1890.16,63.68,33.04,197.2,95.07,1657,83,98.53,Medium,Europe,Likely Failure,1
2315,2026-05-04 06:43:32,Fraud Detection API,/v1/service/5,200,Success,,3094.7,37.63,45.43,708.11,96.68,2896,0,0.0,Low,India,Stable,0
2316,2026-05-04 07:13:32,Fraud Detection API,/v1/service/29,200,Success,,2364.14,73.23,59.57,978.88,95.27,5136,0,0.0,Low,Singapore,Stable,0
2317,2026-05-04 07:43:32,Video Streaming API,/v1/service/33,500,Failure,Internal Server Error,2378.99,12.38,88.37,418.71,98.5,6065,6,71.69,Critical,Europe,High Risk,1
2318,2026-05-04 08:13:32,Inventory API,/v1/service/46,200,Success,,3886.54,31.38,48.91,1042.93,96.05,1089,0,0.0,Low,Europe,Healthy,0
2319,2026-05-04 08:43:32,Order API,/v1/service/26,504,Failure,Gateway Timeout,2324.9,43.5,56.65,461.38,96.72,9913,95,148.98,High,Singapore,Likely Failure,1
2320,2026-05-04 09:13:32,Video Streaming API,/v1/service/19,200,Success,,1554.67,17.15,48.75,771.16,98.7,3032,0,0.0,Low,US-West,Healthy,0
2321,2026-05-04 09:43:32,Inventory API,/v1/service/22,400,Failure,Malformed Request Payload,2140.94,31.82,53.41,37.53,94.88,3694,87,177.19,Critical,Singapore,High Risk,1
2322,2026-05-04 10:13:32,Chat API,/v1/service/6,500,Failure,Internal Server Error,4696.95,59.99,40.12,596.03,97.53,3176,89,25.38,Medium,Europe,Likely Failure,1
2323,2026-05-04 10:43:32,Chat API,/v1/service/26,200,Success,,895.69,60.47,31.35,356.9,97.64,1375,0,0.0,Low,US-West,Stable,0
2324,2026-05-04 11:13:32,Authentication API,/v1/service/24,200,Success,,4549.56,67.17,42.15,1006.33,98.07,8194,0,0.0,Low,Singapore,Healthy,0
2325,2026-05-04 11:43:32,Search API,/v1/service/24,504,Failure,Gateway Timeout,4014.89,44.23,66.51,576.71,95.52,2440,91,94.05,Critical,US-East,Critical Risk,1
2326,2026-05-04 12:13:32,Notification API,/v1/service/42,200,Success,,4941.79,75.95,58.42,306.92,95.14,2938,0,0.0,Low,Australia,Stable,0
2327,2026-05-04 12:43:32,Email Service API,/v1/service/21,500,Failure,Internal Server Error,3805.77,93.82,70.76,991.31,99.72,5166,85,1.79,Medium,Australia,Critical Risk,1
2328,2026-05-04 13:13:32,Recommendation API,/v1/service/26,200,Success,,2748.94,16.33,75.74,682.87,99.85,1754,0,0.0,Low,US-East,Healthy,0
2329,2026-05-04 13:43:32,OpenWeather API,/v1/service/40,200,Success,,1322.6,59.48,69.2,74.86,96.4,6545,0,0.0,Low,Singapore,Healthy,0
2330,2026-05-04 14:13:32,Inventory API,/v1/service/5,200,Success,,407.71,44.61,72.3,890.96,94.65,1749,0,0.0,Low,US-East,Stable,0
2331,2026-05-04 14:43:32,Notification API,/v1/service/33,503,Failure,Service Unavailable,2116.38,12.2,90.35,1140.1,96.42,9162,59,139.83,High,Europe,Critical Risk,1
2332,2026-05-04 15:13:32,Search API,/v1/service/37,200,Success,,3092.34,53.02,27.94,545.62,99.55,4881,0,0.0,Low,Australia,Healthy,0
2333,2026-05-04 15:43:32,CRM API,/v1/service/26,200,Success,,2233.23,78.5,31.54,261.19,97.98,5080,0,0.0,Low,Singapore,Stable,0
2334,2026-05-04 16:13:32,GitHub API,/v1/service/20,200,Success,,4541.21,44.91,21.9,148.49,97.9,9718,0,0.0,Low,India,Healthy,0
2335,2026-05-04 16:43:32,Email Service API,/v1/service/31,200,Success,,328.33,43.2,44.14,971.61,97.99,4152,0,0.0,Low,India,Stable,0
2336,2026-05-04 17:13:32,Email Service API,/v1/service/41,429,Failure,API Rate Limit Exceeded,4282.0,12.87,91.9,966.06,98.17,9763,19,160.23,Medium,Europe,Likely Failure,1
2337,2026-05-04 17:43:32,Video Streaming API,/v1/service/36,400,Failure,Malformed Request Payload,3474.96,47.28,24.77,768.69,99.77,6026,83,10.95,Medium,Europe,High Risk,1
2338,2026-05-04 18:13:32,User Service API,/v1/service/23,502,Failure,Bad Gateway,847.48,71.49,67.09,126.58,98.62,5554,76,90.56,Critical,Australia,High Risk,1
2339,2026-05-04 18:43:32,Authentication API,/v1/service/40,500,Failure,Internal Server Error,2262.49,27.57,56.69,918.14,97.44,4858,52,54.1,Medium,US-East,Critical Risk,1
2340,2026-05-04 19:13:32,Inventory API,/v1/service/8,429,Failure,API Rate Limit Exceeded,4961.61,45.77,70.89,192.13,99.61,5302,90,123.51,Medium,US-East,Critical Risk,1
2341,2026-05-04 19:43:32,HR API,/v1/service/33,201,Success,,2029.97,86.86,82.93,738.23,98.27,2825,0,0.0,Low,US-West,Stable,0
2342,2026-05-04 20:13:32,Google Maps API,/v1/service/36,200,Success,,4528.55,80.36,20.18,28.05,98.06,7979,0,0.0,Low,US-East,Stable,0
2343,2026-05-04 20:43:32,Billing API,/v1/service/7,502,Failure,Bad Gateway,1126.48,43.85,22.87,661.48,98.68,5636,56,67.56,High,India,High Risk,1
2344,2026-05-04 21:13:32,Email Service API,/v1/service/24,200,Success,,2509.8,52.1,95.37,503.31,97.1,2399,0,0.0,Low,US-East,Stable,0
2345,2026-05-04 21:43:32,Search API,/v1/service/9,200,Success,,796.85,78.24,60.98,225.55,97.83,6265,0,0.0,Low,Europe,Stable,0
2346,2026-05-04 22:13:32,Notification API,/v1/service/20,200,Success,,4122.97,53.12,80.43,396.17,97.78,3989,0,0.0,Low,US-East,Stable,0
2347,2026-05-04 22:43:32,Search API,/v1/service/36,200,Success,,1163.76,23.71,93.75,180.0,98.12,7482,0,0.0,Low,Australia,Stable,0
2348,2026-05-04 23:13:32,GitHub API,/v1/service/4,200,Success,,4840.57,62.14,31.44,673.78,94.64,945,0,0.0,Low,Australia,Healthy,0
2349,2026-05-04 23:43:32,Billing API,/v1/service/15,200,Success,,1822.91,83.87,37.15,779.07,98.01,4426,0,0.0,Low,Europe,Healthy,0
2350,2026-05-05 00:13:32,Inventory API,/v1/service/3,200,Success,,2579.38,61.58,70.45,130.94,98.94,3402,0,0.0,Low,India,Stable,0
2351,2026-05-05 00:43:32,Weather API,/v1/service/36,503,Failure,Service Unavailable,949.07,65.81,84.33,1003.26,96.96,1800,51,140.08,High,India,High Risk,1
2352,2026-05-05 01:13:32,Analytics API,/v1/service/42,502,Failure,Bad Gateway,804.2,28.66,87.09,556.8,99.65,8996,68,7.53,Critical,Australia,Likely Failure,1
2353,2026-05-05 01:43:32,Authentication API,/v1/service/19,200,Success,,620.92,83.84,96.23,1093.79,97.43,7658,0,0.0,Low,India,Healthy,0
2354,2026-05-05 02:13:32,Recommendation API,/v1/service/34,200,Success,,2151.67,31.84,39.65,513.08,97.3,1059,0,0.0,Low,Singapore,Stable,0
2355,2026-05-05 02:43:32,Weather API,/v1/service/31,504,Failure,Gateway Timeout,129.06,94.51,31.63,433.32,98.96,5449,48,64.97,Critical,Europe,Critical Risk,1
2356,2026-05-05 03:13:32,Recommendation API,/v1/service/27,200,Success,,627.03,65.71,58.4,592.26,96.24,7012,0,0.0,Low,Australia,Stable,0
2357,2026-05-05 03:43:32,Video Streaming API,/v1/service/24,200,Success,,3793.43,60.77,88.45,348.31,98.94,9078,0,0.0,Low,US-East,Healthy,0
2358,2026-05-05 04:13:32,Video Streaming API,/v1/service/14,200,Success,,1101.91,15.14,48.32,277.31,95.93,7549,0,0.0,Low,Singapore,Stable,0
2359,2026-05-05 04:43:32,Email Service API,/v1/service/48,200,Success,,3220.95,64.14,43.27,1170.24,98.61,2689,0,0.0,Low,Australia,Healthy,0
2360,2026-05-05 05:13:32,CRM API,/v1/service/16,200,Success,,4400.23,91.32,92.99,684.22,95.26,2929,0,0.0,Low,India,Stable,0
2361,2026-05-05 05:43:32,Authentication API,/v1/service/12,504,Failure,Gateway Timeout,665.55,21.71,59.14,924.7,99.87,9261,55,42.27,Medium,Australia,High Risk,1
2362,2026-05-05 06:13:32,Inventory API,/v1/service/48,200,Success,,2616.15,36.92,84.99,610.28,95.72,9776,0,0.0,Low,US-East,Stable,0
2363,2026-05-05 06:43:32,Stripe Payment API,/v1/service/29,401,Failure,Invalid Authentication Token,3466.49,56.5,48.98,213.49,98.7,9646,57,5.02,Medium,US-East,Likely Failure,1
2364,2026-05-05 07:13:32,GitHub API,/v1/service/48,200,Success,,3883.88,44.38,22.0,92.94,95.15,7560,0,0.0,Low,US-West,Healthy,0
2365,2026-05-05 07:43:32,Google Maps API,/v1/service/9,429,Failure,API Rate Limit Exceeded,4638.33,41.23,97.18,547.65,95.82,470,21,144.97,High,Europe,Critical Risk,1
2366,2026-05-05 08:13:32,Stripe Payment API,/v1/service/20,403,Failure,Permission Denied,4129.29,56.6,69.4,759.36,98.81,215,68,46.34,Critical,Europe,Critical Risk,1
2367,2026-05-05 08:43:32,CRM API,/v1/service/34,200,Success,,1003.44,85.28,46.5,1120.07,97.25,3165,0,0.0,Low,Europe,Healthy,0
2368,2026-05-05 09:13:32,Inventory API,/v1/service/4,504,Failure,Gateway Timeout,1046.22,72.68,69.26,656.03,99.55,4351,71,166.7,High,Singapore,High Risk,1
2369,2026-05-05 09:43:32,OpenWeather API,/v1/service/7,200,Success,,122.63,52.07,39.08,833.87,96.05,7089,0,0.0,Low,Australia,Healthy,0
2370,2026-05-05 10:13:32,Billing API,/v1/service/20,200,Success,,4444.0,35.78,62.87,636.45,94.91,1731,0,0.0,Low,US-West,Stable,0
2371,2026-05-05 10:43:32,Inventory API,/v1/service/46,404,Failure,Endpoint Not Found,2745.61,49.53,87.74,29.28,95.7,6059,3,100.51,Critical,India,Likely Failure,1
2372,2026-05-05 11:13:32,GitHub API,/v1/service/21,200,Success,,2225.3,22.65,49.93,247.34,95.18,7634,0,0.0,Low,Australia,Healthy,0
2373,2026-05-05 11:43:32,Inventory API,/v1/service/7,200,Success,,1957.67,25.32,54.24,1030.74,99.29,2877,0,0.0,Low,US-West,Stable,0
2374,2026-05-05 12:13:32,Video Streaming API,/v1/service/14,500,Failure,Internal Server Error,2242.28,41.74,82.51,42.45,99.08,5442,8,139.3,Medium,Australia,Likely Failure,1
2375,2026-05-05 12:43:32,GitHub API,/v1/service/38,200,Success,,1632.19,84.81,27.42,433.7,95.27,9037,0,0.0,Low,US-East,Stable,0
2376,2026-05-05 13:13:32,User Service API,/v1/service/6,500,Failure,Internal Server Error,2640.74,65.45,74.27,660.96,96.5,4629,77,111.89,High,Singapore,Likely Failure,1
2377,2026-05-05 13:43:32,Billing API,/v1/service/32,200,Success,,372.7,80.93,97.71,70.2,94.55,9571,0,0.0,Low,Europe,Stable,0
2378,2026-05-05 14:13:32,CRM API,/v1/service/46,404,Failure,Endpoint Not Found,815.09,60.61,29.64,189.61,99.64,8575,24,19.52,High,Australia,High Risk,1
2379,2026-05-05 14:43:32,CRM API,/v1/service/41,200,Success,,4855.36,34.74,48.04,1186.99,97.78,4448,0,0.0,Low,India,Stable,0
2380,2026-05-05 15:13:32,User Service API,/v1/service/46,200,Success,,962.24,47.11,81.66,577.47,99.6,7732,0,0.0,Low,US-East,Healthy,0
2381,2026-05-05 15:43:32,Video Streaming API,/v1/service/46,200,Success,,91.47,72.16,57.32,699.69,95.65,4632,0,0.0,Low,US-East,Stable,0
2382,2026-05-05 16:13:32,CRM API,/v1/service/40,200,Success,,1532.2,83.05,49.92,240.67,99.02,1941,0,0.0,Low,Europe,Stable,0
2383,2026-05-05 16:43:32,Google Maps API,/v1/service/7,200,Success,,1851.95,15.87,77.9,878.33,99.48,1347,0,0.0,Low,India,Stable,0
2384,2026-05-05 17:13:32,Google Maps API,/v1/service/50,404,Failure,Endpoint Not Found,2638.52,43.39,65.1,627.67,99.92,5605,73,144.53,Critical,US-West,Likely Failure,1
2385,2026-05-05 17:43:32,Email Service API,/v1/service/31,502,Failure,Bad Gateway,723.2,28.24,59.28,721.34,94.76,104,22,110.55,High,US-East,Likely Failure,1
2386,2026-05-05 18:13:32,Inventory API,/v1/service/29,504,Failure,Gateway Timeout,2024.26,63.58,56.31,309.71,95.75,9218,59,173.35,High,Australia,Critical Risk,1
2387,2026-05-05 18:43:32,OpenWeather API,/v1/service/42,503,Failure,Service Unavailable,4230.81,64.0,72.54,654.49,96.13,5362,18,30.74,Critical,US-East,Critical Risk,1
2388,2026-05-05 19:13:32,Email Service API,/v1/service/45,503,Failure,Service Unavailable,4992.41,60.36,91.29,403.45,94.96,5824,91,83.37,High,Australia,High Risk,1
2389,2026-05-05 19:43:32,HR API,/v1/service/22,401,Failure,Invalid Authentication Token,4496.89,14.77,35.72,308.6,98.48,944,68,106.91,High,India,Critical Risk,1
2390,2026-05-05 20:13:32,CRM API,/v1/service/14,401,Failure,Invalid Authentication Token,4651.97,70.61,24.72,36.13,99.38,1403,94,51.48,Critical,Europe,Critical Risk,1
2391,2026-05-05 20:43:32,Search API,/v1/service/4,401,Failure,Invalid Authentication Token,1865.28,33.02,86.76,1065.0,95.39,6395,4,10.16,Critical,US-West,High Risk,1
2392,2026-05-05 21:13:32,Inventory API,/v1/service/2,200,Success,,260.04,75.91,30.46,341.41,94.98,2432,0,0.0,Low,US-West,Healthy,0
2393,2026-05-05 21:43:32,Google Maps API,/v1/service/46,200,Success,,4145.54,93.82,60.34,316.61,96.7,8776,0,0.0,Low,US-East,Stable,0
2394,2026-05-05 22:13:32,Notification API,/v1/service/33,200,Success,,4567.54,50.81,31.05,965.92,94.85,9165,0,0.0,Low,Europe,Stable,0
2395,2026-05-05 22:43:32,Search API,/v1/service/6,200,Success,,3575.61,23.18,54.8,264.09,95.87,234,0,0.0,Low,India,Healthy,0
2396,2026-05-05 23:13:32,Billing API,/v1/service/43,200,Success,,1048.87,90.26,97.07,1169.9,95.6,6279,0,0.0,Low,Europe,Healthy,0
2397,2026-05-05 23:43:32,Stripe Payment API,/v1/service/13,200,Success,,3363.61,61.66,82.64,696.57,95.46,1259,0,0.0,Low,US-East,Healthy,0
2398,2026-05-06 00:13:32,CRM API,/v1/service/41,200,Success,,1110.26,50.62,61.17,610.32,98.53,7372,0,0.0,Low,US-East,Stable,0
2399,2026-05-06 00:43:32,Order API,/v1/service/43,200,Success,,2626.53,81.29,54.48,396.48,98.75,9872,0,0.0,Low,US-West,Healthy,0
2400,2026-05-06 01:13:32,Order API,/v1/service/19,200,Success,,4091.73,45.87,87.23,613.77,96.02,3022,0,0.0,Low,India,Healthy,0
2401,2026-05-06 01:43:32,GitHub API,/v1/service/33,200,Success,,3400.46,43.13,28.51,350.52,99.49,1598,0,0.0,Low,Australia,Healthy,0
2402,2026-05-06 02:13:32,HR API,/v1/service/18,502,Failure,Bad Gateway,3380.95,27.47,60.0,974.92,99.84,5062,19,54.08,Critical,US-East,Critical Risk,1
2403,2026-05-06 02:43:32,Search API,/v1/service/10,200,Success,,995.68,67.98,50.82,501.22,98.13,9690,0,0.0,Low,US-West,Healthy,0
2404,2026-05-06 03:13:32,CRM API,/v1/service/34,200,Success,,4640.39,58.11,49.03,236.37,99.85,6057,0,0.0,Low,India,Healthy,0
2405,2026-05-06 03:43:32,Notification API,/v1/service/35,201,Success,,2499.45,11.1,61.53,219.13,94.9,3211,0,0.0,Low,Singapore,Stable,0
2406,2026-05-06 04:13:32,Billing API,/v1/service/45,201,Success,,973.71,66.98,29.31,134.58,95.96,5266,0,0.0,Low,Australia,Healthy,0
2407,2026-05-06 04:43:32,GitHub API,/v1/service/21,429,Failure,API Rate Limit Exceeded,4201.13,17.94,91.91,308.51,99.1,8068,38,65.4,Critical,India,Likely Failure,1
2408,2026-05-06 05:13:32,Email Service API,/v1/service/1,201,Success,,2051.91,93.06,71.64,261.84,96.54,753,0,0.0,Low,US-East,Stable,0
2409,2026-05-06 05:43:32,HR API,/v1/service/1,403,Failure,Permission Denied,2878.43,90.2,51.57,1159.25,99.35,9811,4,96.16,High,India,High Risk,1
2410,2026-05-06 06:13:32,Chat API,/v1/service/38,201,Success,,3921.96,45.06,86.4,638.61,98.91,6690,0,0.0,Low,India,Stable,0
2411,2026-05-06 06:43:32,Google Maps API,/v1/service/40,200,Success,,3926.66,34.29,74.76,922.52,97.75,6492,0,0.0,Low,US-East,Stable,0
2412,2026-05-06 07:13:32,Analytics API,/v1/service/1,403,Failure,Permission Denied,2427.96,51.93,32.44,53.88,95.82,6750,21,49.83,High,India,High Risk,1
2413,2026-05-06 07:43:32,Billing API,/v1/service/9,200,Success,,2210.86,68.13,83.05,525.86,97.57,2302,0,0.0,Low,US-East,Healthy,0
2414,2026-05-06 08:13:32,Recommendation API,/v1/service/2,200,Success,,486.74,71.51,74.24,348.08,99.66,2102,0,0.0,Low,Singapore,Healthy,0
2415,2026-05-06 08:43:32,User Service API,/v1/service/29,200,Success,,555.78,74.87,93.55,685.89,96.65,9981,0,0.0,Low,Australia,Healthy,0
2416,2026-05-06 09:13:32,HR API,/v1/service/11,200,Success,,1664.12,38.16,88.29,949.14,98.45,2069,0,0.0,Low,US-West,Stable,0
2417,2026-05-06 09:43:32,CRM API,/v1/service/3,404,Failure,Endpoint Not Found,1595.98,80.71,78.03,109.83,94.98,7219,40,149.66,High,Europe,High Risk,1
2418,2026-05-06 10:13:32,User Service API,/v1/service/43,201,Success,,2122.68,14.12,21.21,708.52,96.53,4409,0,0.0,Low,Singapore,Stable,0
2419,2026-05-06 10:43:32,Chat API,/v1/service/37,502,Failure,Bad Gateway,3654.35,94.88,29.67,306.77,98.36,4250,61,16.85,Critical,Singapore,Critical Risk,1
2420,2026-05-06 11:13:32,User Service API,/v1/service/39,200,Success,,4726.41,15.83,27.56,383.75,97.78,2519,0,0.0,Low,India,Healthy,0
2421,2026-05-06 11:43:32,Fraud Detection API,/v1/service/28,404,Failure,Endpoint Not Found,3258.92,88.3,94.45,967.9,99.67,4698,40,165.61,Critical,Europe,High Risk,1
2422,2026-05-06 12:13:32,User Service API,/v1/service/15,200,Success,,2889.87,66.01,75.88,1030.13,96.28,1919,0,0.0,Low,US-West,Stable,0
2423,2026-05-06 12:43:32,Notification API,/v1/service/25,200,Success,,1097.51,82.94,29.14,475.78,96.51,2006,0,0.0,Low,US-East,Healthy,0
2424,2026-05-06 13:13:32,OpenWeather API,/v1/service/20,200,Success,,134.58,69.83,34.56,1174.93,96.51,3396,0,0.0,Low,Singapore,Healthy,0
2425,2026-05-06 13:43:32,Notification API,/v1/service/22,500,Failure,Internal Server Error,1048.66,27.22,41.24,329.36,98.93,7779,70,16.7,High,Singapore,High Risk,1
2426,2026-05-06 14:13:32,HR API,/v1/service/11,200,Success,,1220.03,63.29,72.43,193.34,94.79,5857,0,0.0,Low,Europe,Stable,0
2427,2026-05-06 14:43:32,Notification API,/v1/service/16,201,Success,,1924.1,57.29,53.55,551.63,95.13,559,0,0.0,Low,Australia,Healthy,0
2428,2026-05-06 15:13:32,OpenWeather API,/v1/service/44,403,Failure,Permission Denied,4263.0,73.98,24.66,753.12,94.84,912,97,28.83,Medium,Europe,Critical Risk,1
2429,2026-05-06 15:43:32,OpenWeather API,/v1/service/48,200,Success,,3896.18,28.7,44.61,633.73,97.88,8369,0,0.0,Low,Australia,Stable,0
2430,2026-05-06 16:13:32,Billing API,/v1/service/41,200,Success,,2118.91,28.07,89.3,799.39,97.63,8516,0,0.0,Low,US-West,Healthy,0
2431,2026-05-06 16:43:32,CRM API,/v1/service/21,200,Success,,372.94,83.23,97.5,306.9,98.81,7320,0,0.0,Low,Europe,Stable,0
2432,2026-05-06 17:13:32,HR API,/v1/service/7,502,Failure,Bad Gateway,1448.27,34.96,77.32,1173.34,99.69,549,72,150.4,Medium,US-East,Likely Failure,1
2433,2026-05-06 17:43:32,OpenWeather API,/v1/service/46,200,Success,,1907.29,64.31,55.4,59.76,96.67,489,0,0.0,Low,India,Stable,0
2434,2026-05-06 18:13:32,Order API,/v1/service/4,503,Failure,Service Unavailable,806.51,48.59,70.7,980.29,98.58,5319,64,160.97,High,US-East,Likely Failure,1
2435,2026-05-06 18:43:32,Video Streaming API,/v1/service/9,200,Success,,423.75,89.17,68.43,604.56,99.5,7233,0,0.0,Low,India,Healthy,0
2436,2026-05-06 19:13:32,Authentication API,/v1/service/9,200,Success,,337.92,32.71,82.06,726.0,97.35,5433,0,0.0,Low,US-East,Stable,0
2437,2026-05-06 19:43:32,Video Streaming API,/v1/service/37,200,Success,,3410.24,68.91,77.79,617.33,96.08,2459,0,0.0,Low,India,Stable,0
2438,2026-05-06 20:13:32,Email Service API,/v1/service/49,200,Success,,3976.49,43.99,85.37,817.48,99.37,1228,0,0.0,Low,India,Stable,0
2439,2026-05-06 20:43:32,Fraud Detection API,/v1/service/50,200,Success,,330.65,16.5,81.57,569.84,96.15,653,0,0.0,Low,Australia,Healthy,0
2440,2026-05-06 21:13:32,Notification API,/v1/service/45,429,Failure,API Rate Limit Exceeded,1802.6,93.59,62.97,614.51,96.68,1515,91,32.09,High,Europe,Likely Failure,1
2441,2026-05-06 21:43:32,Order API,/v1/service/26,503,Failure,Service Unavailable,4551.88,59.82,63.5,1148.89,96.19,9342,28,55.78,Medium,US-West,Likely Failure,1
2442,2026-05-06 22:13:32,Analytics API,/v1/service/7,200,Success,,1157.88,58.14,43.47,843.82,97.9,2547,0,0.0,Low,Europe,Healthy,0
2443,2026-05-06 22:43:32,Stripe Payment API,/v1/service/50,200,Success,,2110.57,27.06,55.03,715.09,98.01,4336,0,0.0,Low,US-East,Stable,0
2444,2026-05-06 23:13:32,User Service API,/v1/service/28,503,Failure,Service Unavailable,2043.61,56.07,20.38,910.14,97.58,3633,17,166.31,Medium,US-East,High Risk,1
2445,2026-05-06 23:43:32,Billing API,/v1/service/24,200,Success,,3967.73,39.67,96.43,517.53,95.03,2456,0,0.0,Low,Singapore,Healthy,0
2446,2026-05-07 00:13:32,Recommendation API,/v1/service/7,500,Failure,Internal Server Error,1590.05,83.83,61.6,135.23,95.89,6457,46,18.55,Critical,Europe,Critical Risk,1
2447,2026-05-07 00:43:32,GitHub API,/v1/service/11,200,Success,,2700.76,22.81,59.28,355.34,97.5,5574,0,0.0,Low,India,Healthy,0
2448,2026-05-07 01:13:32,OpenWeather API,/v1/service/14,201,Success,,3271.43,37.48,35.88,234.66,98.62,7900,0,0.0,Low,US-East,Stable,0
2449,2026-05-07 01:43:32,OpenWeather API,/v1/service/9,200,Success,,1221.38,61.77,84.75,423.01,99.52,8308,0,0.0,Low,US-West,Healthy,0
2450,2026-05-07 02:13:32,Search API,/v1/service/15,503,Failure,Service Unavailable,1930.27,35.23,28.45,587.13,97.24,490,78,94.1,Critical,US-East,Likely Failure,1
2451,2026-05-07 02:43:32,Email Service API,/v1/service/9,201,Success,,1565.84,17.1,52.08,397.89,94.92,3939,0,0.0,Low,India,Healthy,0
2452,2026-05-07 03:13:32,Email Service API,/v1/service/47,201,Success,,3118.27,53.66,82.75,722.98,95.06,4466,0,0.0,Low,India,Stable,0
2453,2026-05-07 03:43:32,Video Streaming API,/v1/service/38,200,Success,,188.75,87.99,68.05,698.82,99.28,8425,0,0.0,Low,US-West,Healthy,0
2454,2026-05-07 04:13:32,Video Streaming API,/v1/service/38,429,Failure,API Rate Limit Exceeded,2093.5,77.69,27.19,1197.51,99.71,4798,17,36.11,High,US-East,Critical Risk,1
2455,2026-05-07 04:43:32,Google Maps API,/v1/service/13,200,Success,,1706.16,12.24,65.46,795.42,95.19,7572,0,0.0,Low,US-West,Stable,0
2456,2026-05-07 05:13:32,User Service API,/v1/service/27,200,Success,,4462.15,81.36,41.55,1176.29,95.28,5207,0,0.0,Low,US-East,Stable,0
2457,2026-05-07 05:43:32,Notification API,/v1/service/28,200,Success,,1265.73,16.13,58.42,1117.33,96.84,2521,0,0.0,Low,Singapore,Healthy,0
